learning epoch:  1 ...
preds:  ['Expansion. Conjunction', 'Expansion.Conjunction', 'Temporal.Automotive.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.level', 'Temporal.Acrometer Temporal.Anagramometer Temporal.Acrometer Temporal', 'Exxon-Level Expansion.Level', 'Expansion.Level', 'Temporary.Assile.', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.level', 'Expansion.Constant.Constant.Constant.Constant.Constant.']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['           ', 'Expansion. Instantiation', 'Expansion.Level. Expansion.Level. Expansion.Level.', 'Expansion.', 'Expansion.Level.', 'Expansion.Conjunction.Conjunction.', 'Expansion. Conjunction', 'Exsion.level', 'Expansion.Level.', 'Contingency.Purpose', 'Expansion.Division.Division.Division.Division.Division.', 'heights.heights.heights.heights.heights.', 'Expansion.', 'Expansion.level', 'Expansion.Conversation.', 'Expansion.Conjunction']  | target:  ['Expansion.Conjunction', 'Expansion.Instantiation', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Contingency.Purpose', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Expansion.Convention.', 'Expansion.Conjunction', 'Expansion.', 'Contettiency.Cabinet.Cabinet.Cabinet.Cabinet.', 'Expansion.Conjunction', 'Expansion.Construktion.Conversation.', 'Expansion.Conjunction.Conjunction.', 'Expansion.', 'Expansion.', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous.', 'Comparable.Considual.Considual.Considual.Consi', 'Expansion.conjunction']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Comparison.Concession', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'Expansion.', 'Temporal.', '           ', 'Expansion.level', 'Expansion.Level.Level.Level.', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level.', 'Expansion.level', 'Temporal. Synchronous', 'Expansion.Conjunction', 'Expansion.', 'Comparison. Similarity.', 'Expansion. level', 'Contingency. Pure']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Similarity', 'Expansion.Level', 'Contingency.Purpose']
preds:  ['Expansion.Conjunction', 'Expansion.Level Expansion.Level', 'Expansion..Conjunction.', 'Comparison. Comparison. Comparison.', 'Contency.Cause', 'Expansion. Level.', 'Temporary.Asynchronous', 'Consolidated. Concessions. Concessions. Consolidated. Concessions. Consolidated.', 'Expansion.Conjunction.', 'Expansion. Conjunction', 'Comparison. Comparison.', 'Expansion.', 'Expansion.Level', 'Expansion. Level: Expansion.Level: Expansion.Level: Expansion.Level:', 'Expansion.Conjunction.', 'Expansion.']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Expansion. Conjunction', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal. Synchronous', 'Expansion.', 'Expansion.Conjunction.', 'Contingency. Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.', "it's a lot of money and a lot of money.", 'Expansion.Conjunction', 'Temporal. Synchrosis']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Temporal.Asynchronous', 'Temporal.Asynchronous', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous']
preds:  ['Contingency.', 'Expansion.', '           ', 'Expansion.', 'Expansion.Level: Expansion. Level: Expansion.Level: Expansion.Level:', 'Comparison.Similarity', 'Expansion.Construction.Construction', 'Expansion. Level', 'Expansion.Level', 'Comparison.', 'Comparison. Concession.', 'Expansion. Level', 'Expansion. Level: Expansion. Level: Expansion. Level: Expansion. Level:', 'expansion.level expansion.', 'Comparison. Comparison. Comparison.', 'Contouringency.Cause']  | target:  ['Contingency.Cause', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Comparison.Similarity', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause']
preds:  ['Expansion.Level Expansion.', 'Expansion.Level.', 'Expansion.Conjunction', 'Contingency.Condition.', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.level', 'Comparison.', 'Expansion.Level', 'Expansion.', 'is a term used to refer to a term used to refer to a term used to refer to a', 'Expansion.Level.', 'Expansion.Conjunction.', 'Expansion.Conversation.Construction.Construction.Construction.Construction.', 'Temporal.Asynchronous', 'Expansion.Conjunction']  | target:  ['Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Condition', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Expansion.Conjunction']
preds:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.', 'Expansion.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.', 'Expansion', 'Expansion.level', 'Expansion.Conjunction.', 'Expansion.Conjunction', 'Expansion.Conjunction.', 'Expansion.Confusion.Conjunction.', 'Expansion.', 'Contingency.Cause', 'Contingency. Cause']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause']
preds:  ['Comparison.', 'Expansion.Conversation.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Extension. Level Exposition.', '           ', 'Temporal - Asynchronous - Temporal - Asynchronous - Temporal - Asynchronous -', 'Expansion. Conjunction', 'Expansion.level.', 'Comparison.', "it's a good idea, because it's a good idea, since it's a good", 'Expansion.Conjunction.Construction.Construction.Construction.Construction.', 'Expansion.Conjunction.', 'Expansion.', 'Temporal.Asynchronous']  | target:  ['Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Level', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous']
preds:  ['Expansion. Level', 'Expansion. Concession. Expansion. Concession. Concession. Expansion. Concession.', 'Comparative. Similarity', 'Expansion.Level', 'Expansion.', 'Expansion. Level Expansion.', 'Expansion.Manner', 'Expansion.Conjunction.', 'Expansion. Level Expansion.', 'QAP.', 'Expansion.', 'Contingency.Cause', 'Contingency.', 'Contents...........', 'Expansion.Level', '           ']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Comparison.Similarity', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Manner', 'Expansion.Conjunction', 'Expansion.Level', 'QAP.Hypophora', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Contingency.Purpose', 'Expansion.Level', 'Expansion.Level']
preds:  ['Expansion.Manner', 'Expansion. Level. Expansion. Level. Expansion. Level. Expansion. Level.', 'Contingency.Cause', 'Expansion.Level', 'Experiment.Construction.Conssion.Construction.Construction.Construction.', 'Comparison. Comparison.', 'Expansion.Level', 'Expansion.Level', 'Expansion', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Tempral.', 'Contingency.Purpose', 'Expansion.Level.', 'Temporal.Asynchronous.']  | target:  ['Expansion.Manner', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Contingency.Purpose', 'Expansion.Level', 'Temporal.Asynchronous']
preds:  ['Comparison.Concession.', 'Expansion.Conjunction', 'Contingency.', 'temporal. Synchronous', 'Contingency.', 'Expansion.Gaming.Gaming.Gambling.Gaming.Gaming.', 'Expansion.Conjunction', 'Expansion.level', 'Expansion.', 'Concession is a recrimination of a resemblance to a resembl', 'Comparison. Concession.', 'Expansion.Conjunction', 'Expansion.Convention', 'Consistency.Cause', 'Expansion.Conjunction', 'Expansion.']  | target:  ['Comparison.Concession', 'Expansion.Conjunction', 'Contingency.Purpose', 'Temporal.Synchronous', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Comparison.Concession', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level']
preds:  ['Expansion.', 'Expansion.Level', 'Temporal.', 'Contingency.', 'Expansion.', 'Expansion.Conjunction', 'Comparison.Concession.', 'Expansion.Level Expansion.Level', 'Contingency.Condition', 'Expansion.', 'Expansion.Conjunction', 'Expansion.', 'QAP', 'Expansion.', 'Comparison :           ', '           ']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Temporal.Asynchronous', 'Contingency.Condition', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Contingency.Condition', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'QAP', 'Expansion.Conjunction', 'Comparison.Contrast', 'Temporal.Asynchronous']
preds:  ['Expansion.Conjunction.', 'Comparison.Computer.Computer.Computer.Computer.Computer.Comput', 'Expansion. Level.', 'Expansion.Conjunction.Conjunction', 'Expansion. Instantization. Instantization. Instantization. Instantization.', 'Expansion.Level.Level.', 'Comparison.Concession. Comparison. Comparison. Concessions. Comparison. Concessions. Comparison. Concessions', 'Expansion.', 'Comparison.Concession.', 'Expansion.Level', 'Expansion.Manner Expansion.', 'Temporal. Synchronous', 'Expansion.Level', 'Expansion.Construction.Construction', 'Contingency. Contingency. Construction. Contingency. Contingency. Contingency. Conting', 'Contingency.Condition']  | target:  ['Expansion.Conjunction', 'Comparison.Contrast', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Expansion.Level', 'Comparison.Concession', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Manner', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Condition', 'Contingency.Condition']
preds:  ['Contingency.Cause', 'Expansion.Conjunction', 'Expansion.', 'Contingency.', 'Contingency.', 'Expansion. Conjunction', 'Comparison.Convention', 'Expansion.', 'Contingency.', 'Expansion.Substitution', 'Temporal.Assignarial.Assignarial.', 'Comparison. Similarity.', 'Asynchronous. Asynchronous.', 'Expansion.Conjunction', 'Expansion.level', 'Expansion. Level']  | target:  ['Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Condition', 'Contingency.Cause', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Substitution', 'Temporal.Asynchronous', 'Comparison.Similarity', 'Temporal.Asynchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level']
preds:  ['Exposition.Conjunction.Conjunction.', 'Expansion.Construction.Construction.Construction.Construction.Construction.', 'Temporal. Synchronous.', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion. Level of Expansion, Level of Expansion, Level of Expansion, Level of', '           ', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Constriction', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause']  | target:  ['Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Level', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause']
preds:  ['Comparison.', 'Expansion.Level', 'Expansion.', 'Expansion.Conjunction', 'Expansion.Road.Road.Road.Road.', 'Expansion.Level', 'Expansion.Disjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.level', 'Comparison.', 'Contingency.Condition', 'Contency.Purpose', 'Temporary.Asynchronous', 'Expansion.Level.', 'Expansion.']  | target:  ['Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Disjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Comparison.Concession', 'Contingency.Condition', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Expansion.Conjunction', 'olympics. olympics. olympics. oly', 'Comparison. Comparison. Comparison.', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion. Conjunction', 'Expansion.Conjunction.', 'Expansion.level', 'Contingency.', 'Expansion. Conjunction', 'Expansion.Conjunction', 'Comparison.Concession. Comparison.Concession. Comparison.Concession. Comparison.Con', 'Expansion.Conjunction', 'Comparison.', 'Temporal.Synchronous', 'Expansion.Conjunction']  | target:  ['Expansion.Conjunction', 'Temporal.Asynchronous', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Conjunction', 'Comparison.Concession', 'Temporal.Synchronous', 'Expansion.Conjunction']
preds:  ['Expansion. level', 'Expansion.Conjunction', 'Expansion.Conjunction.Conjunction', 'Expansion.Conjunction.', 'Expansion.', 'Contingency.Cause.', 'Expansion.Level.Level.Level.Level.Levels.Level.Level.Level.Level.Level', 'Resultantency.Case Contentency.Case Contingency.Cas', 'Expansion.Conjunction', 'Expansion. Level.', 'Expansion.Conjunction', 'Expansion. Intantiation.', 'Contingency.Cause', 'Expansion. Level.', 'Expansion.', 'Expansion.Conjunction         ']  | target:  ['Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Contingency.Cause', 'Expansion.Level', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Instantiation', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Expansion.Level = Expansion.', 'Temporal. Synchronous.', 'Expansion.Conjunction.', 'Expansion. Level.', 'Contingency.', 'Temporal.Ascent.', 'Expansion.level', 'Expansion.Conjunction.', 'Comparison.Concession', 'Expansion. Level.', 'Temporal.Synchromous', 'Contingency.Cause', 'Expansion.Level', 'Contingency.P.', 'Expansion.Conjunction', 'Expansion.Conjunction']  | target:  ['Expansion.Level', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Level', 'Contingency.Purpose', 'Temporal.Asynchronous', 'Expansion.Level', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Temporal.Synchronous', 'Contingency.Cause', 'Expansion.Level', 'Contingency.Purpose', 'Expansion.Conjunction', 'Expansion.Conjunction']
preds:  ['Expansion.Construction', 'Expansion.', 'Expansion.Conjunction', 'Expansion.Conjunction', '           ', 'Expansion.Level', 'Expansion.Conjunction.Conjunction.', 'Expansion.', 'Expansion.Level.', 'Expansion.Level', 'Instinct.Purpency.Purpency.Purpose.Purpose.', 'Expansion.', 'Expansion.', 'Expsiacation.Level Expsiacción.Level Expsiac', 'Expansion. Level.', 'Expansion.Conjunction']  | target:  ['Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Contingency.Purpose', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Expansion.Level. Expansion.', 'Comparison. Comparison.', 'Expansion.level', 'Expansion. Level: Expansion. Level: Expansion. Level: Expansion. Level:', 'Expansion.Conjunction', 'Contingency.', 'Contaency.Cause.', 'Expansion.', 'Expansion.Conjunction', 'Temporal. Single', 'Expansion.', 'Expansion.Conjunction', 'Expansion. Substitution', 'Temporal.Synchronous', 'Expansion.Level.', 'Expansion.']  | target:  ['Expansion.Level', 'Comparison.Concession', 'Expansion.Level', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Temporal.Synchronous', 'Expansion.Conjunction', 'Expansion.Conjunction', 'Expansion.Substitution', 'Temporal.Synchronous', 'Expansion.Level', 'Expansion.Conjunction']
preds:  ['Expansion.', 'Contingency.Cause', 'Expansion. Level.', 'Expansion.', 'Contingency.', 'is a fictional character in the fictional twelfth series of the cult drama series "Ca', 'Temporal.Asynchronous.', 'Comparison.Concession', 'Contingency.', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Convention', 'Temporal.', 'Contingency.Credency.', 'Temporal.Astrial.Astical.Astrial.Astrial.', 'Expansion.Conjunction']  | target:  ['Expansion.Level', 'Contingency.Cause', 'Expansion.Level', 'Expansion.Conjunction', 'Contingency.Cause', 'Contingency.Cause', 'Temporal.Asynchronous', 'Comparison.Concession', 'Contingency.Cause', 'Expansion.Conjunction', 'Expansion.Level', 'Expansion.Conjunction', 'Temporal.Asynchronous', 'Contingency.Cause', 'Temporal.Asynchronous', 'Expansion.Conjunction']
